human_gene,macaque_gene
ENSG00000180011,ENSMFAG00000063377
ENSG00000241223,ENSMFAG00000008733
ENSG00000207278,ENSMFAG00000063353
ENSG00000170579,ENSMFAG00000031490
ENSG00000205726,ENSMFAG00000044012
ENSG00000187323,ENSMFAG00000033415
ENSG00000171873,ENSMFAG00000003889
ENSG00000125903,ENSMFAG00000029355
ENSG00000199357,ENSMFAG00000014154
ENSG00000199366,ENSMFAG00000037417
ENSG00000178591,ENSMFAG00000055994
ENSG00000185982,ENSMFAG00000003500
ENSG00000067900,ENSMFAG00000003564
ENSG00000125788,ENSMFAG00000038448
ENSG00000132640,ENSMFAG00000043605
ENSG00000101230,ENSMFAG00000003715
ENSG00000241866,ENSMFAG00000023570
ENSG00000170369,ENSMFAG00000001311
ENSG00000170369,ENSMFAG00000032358
ENSG00000088782,ENSMFAG00000034512
ENSG00000215547,ENSMFAG00000029528
ENSG00000222087,ENSMFAG00000061205
ENSG00000201852,ENSMFAG00000006702
ENSG00000206827,ENSMFAG00000056255
ENSG00000242182,ENSMFAG00000017220
ENSG00000201816,ENSMFAG00000021970
ENSG00000101447,ENSMFAG00000001827
ENSG00000158445,ENSMFAG00000003724
ENSG00000124089,ENSMFAG00000062266
ENSG00000054803,ENSMFAG00000058053
ENSG00000141437,ENSMFAG00000020470
ENSG00000130701,ENSMFAG00000037646
ENSG00000222320,ENSMFAG00000007086
ENSG00000206863,ENSMFAG00000008279
ENSG00000273524,ENSMFAG00000004952
ENSG00000206766,ENSMFAG00000016473
ENSG00000212051,ENSMFAG00000011595
ENSG00000124225,ENSMFAG00000049340
ENSG00000101115,ENSMFAG00000027169
ENSG00000132631,ENSMFAG00000050245
ENSG00000179242,ENSMFAG00000042158
ENSG00000184402,ENSMFAG00000038339
ENSG00000196074,ENSMFAG00000000376
ENSG00000244294,ENSMFAG00000013304
ENSG00000212165,ENSMFAG00000011139
ENSG00000200494,ENSMFAG00000062373
ENSG00000240584,ENSMFAG00000016315
ENSG00000278525,ENSMFAG00000011143
ENSG00000207355,ENSMFAG00000047348
ENSG00000264879,ENSMFAG00000060800
ENSG00000283291,ENSMFAG00000008274
ENSG00000200231,ENSMFAG00000008114
ENSG00000283592,ENSMFAG00000050599
ENSG00000275305,ENSMFAG00000054113
ENSG00000275305,ENSMFAG00000005329
ENSG00000200325,ENSMFAG00000050599
ENSG00000199676,ENSMFAG00000049185
ENSG00000207053,ENSMFAG00000006333
ENSG00000206801,ENSMFAG00000006240
ENSG00000283433,ENSMFAG00000054113
ENSG00000283433,ENSMFAG00000005329
ENSG00000240474,ENSMFAG00000019564
ENSG00000275337,ENSMFAG00000008813
ENSG00000252467,ENSMFAG00000006313
ENSG00000252654,ENSMFAG00000011804
ENSG00000202186,ENSMFAG00000005800
ENSG00000207158,ENSMFAG00000054567
ENSG00000238777,ENSMFAG00000006520
ENSG00000199017,ENSMFAG00000006221
ENSG00000284508,ENSMFAG00000006970
ENSG00000201742,ENSMFAG00000006555
ENSG00000124232,ENSMFAG00000041142
ENSG00000124251,ENSMFAG00000043463
ENSG00000201984,ENSMFAG00000057922
ENSG00000212479,ENSMFAG00000011393
ENSG00000216031,ENSMFAG00000042717
ENSG00000101162,ENSMFAG00000038605
ENSG00000125975,ENSMFAG00000040638
ENSG00000160282,ENSMFAG00000039806
ENSG00000252549,ENSMFAG00000019735
ENSG00000197296,ENSMFAG00000044491
ENSG00000242509,ENSMFAG00000011644
ENSG00000241229,ENSMFAG00000009748
ENSG00000201021,ENSMFAG00000004634
ENSG00000206998,ENSMFAG00000060930
ENSG00000201372,ENSMFAG00000049177
ENSG00000099985,ENSMFAG00000044743
ENSG00000125879,ENSMFAG00000052842
ENSG00000101074,ENSMFAG00000038530
ENSG00000100365,ENSMFAG00000003343
ENSG00000207598,ENSMFAG00000036039
ENSG00000101197,ENSMFAG00000045233
ENSG00000101198,ENSMFAG00000003175
ENSG00000241945,ENSMFAG00000044448
ENSG00000222439,ENSMFAG00000058298
ENSG00000101204,ENSMFAG00000000312
ENSG00000100346,ENSMFAG00000046252
ENSG00000125863,ENSMFAG00000037991
ENSG00000260903,ENSMFAG00000002091
ENSG00000126003,ENSMFAG00000018533
ENSG00000125998,ENSMFAG00000038878
ENSG00000101405,ENSMFAG00000039947
ENSG00000160223,ENSMFAG00000040533
ENSG00000101200,ENSMFAG00000038251
ENSG00000263905,ENSMFAG00000004984
ENSG00000201294,ENSMFAG00000006391
ENSG00000201346,ENSMFAG00000016185
ENSG00000201770,ENSMFAG00000051679
ENSG00000212555,ENSMFAG00000054310
ENSG00000125850,ENSMFAG00000021726
ENSG00000159267,ENSMFAG00000031411
ENSG00000212232,ENSMFAG00000030037
ENSG00000252597,ENSMFAG00000064621
ENSG00000207282,ENSMFAG00000052268
ENSG00000266720,ENSMFAG00000014404
ENSG00000266720,ENSMFAG00000008333
ENSG00000252635,ENSMFAG00000021351
ENSG00000232838,ENSMFAG00000058214
ENSG00000159261,ENSMFAG00000029830
ENSG00000252103,ENSMFAG00000007361
ENSG00000125900,ENSMFAG00000030737
ENSG00000275222,ENSMFAG00000064419
ENSG00000275222,ENSMFAG00000061560
ENSG00000275222,ENSMFAG00000060297
ENSG00000275222,ENSMFAG00000052798
ENSG00000275222,ENSMFAG00000058727
ENSG00000275222,ENSMFAG00000055045
ENSG00000275222,ENSMFAG00000050635
ENSG00000275222,ENSMFAG00000065202
ENSG00000275222,ENSMFAG00000064759
ENSG00000275222,ENSMFAG00000064776
ENSG00000275222,ENSMFAG00000054699
ENSG00000275222,ENSMFAG00000053269
ENSG00000275222,ENSMFAG00000048123
ENSG00000275222,ENSMFAG00000050872
ENSG00000176177,ENSMFAG00000040666
ENSG00000160179,ENSMFAG00000035347
ENSG00000128342,ENSMFAG00000004963
ENSG00000100106,ENSMFAG00000028669
ENSG00000277051,ENSMFAG00000057672
ENSG00000149609,ENSMFAG00000038184
ENSG00000240639,ENSMFAG00000011215
ENSG00000212517,ENSMFAG00000021072
ENSG00000101292,ENSMFAG00000053526
ENSG00000125888,ENSMFAG00000034171
ENSG00000222612,ENSMFAG00000021595
ENSG00000198900,ENSMFAG00000042654
ENSG00000263989,ENSMFAG00000017744
ENSG00000171864,ENSMFAG00000053267
ENSG00000283527,ENSMFAG00000064289
ENSG00000188636,ENSMFAG00000029989
ENSG00000130943,ENSMFAG00000033036
ENSG00000212224,ENSMFAG00000009038
ENSG00000124107,ENSMFAG00000040605
ENSG00000101446,ENSMFAG00000042089
ENSG00000138944,ENSMFAG00000041410
ENSG00000142178,ENSMFAG00000032324
ENSG00000101448,ENSMFAG00000000643
ENSG00000276138,ENSMFAG00000061205
ENSG00000276871,ENSMFAG00000008274
ENSG00000278188,ENSMFAG00000061205
ENSG00000277248,ENSMFAG00000051996
ENSG00000200443,ENSMFAG00000038932
ENSG00000199797,ENSMFAG00000023703
ENSG00000209482,ENSMFAG00000025230
ENSG00000209480,ENSMFAG00000022250
ENSG00000263764,ENSMFAG00000013452
ENSG00000124116,ENSMFAG00000042167
ENSG00000159216,ENSMFAG00000032652
ENSG00000128276,ENSMFAG00000045276
ENSG00000128276,ENSMFAG00000039315
ENSG00000240647,ENSMFAG00000008573
ENSG00000196431,ENSMFAG00000039512
ENSG00000101470,ENSMFAG00000037927
ENSG00000160233,ENSMFAG00000028969
ENSG00000157617,ENSMFAG00000032505
ENSG00000101188,ENSMFAG00000030438
ENSG00000199024,ENSMFAG00000020468
ENSG00000186458,ENSMFAG00000064390
ENSG00000247315,ENSMFAG00000044780
ENSG00000206797,ENSMFAG00000023568
ENSG00000124098,ENSMFAG00000056763
ENSG00000133454,ENSMFAG00000002334
ENSG00000124103,ENSMFAG00000046392
ENSG00000124103,ENSMFAG00000035848
ENSG00000213714,ENSMFAG00000046392
ENSG00000213714,ENSMFAG00000035848
ENSG00000124201,ENSMFAG00000040759
ENSG00000160180,ENSMFAG00000045102
ENSG00000243646,ENSMFAG00000039570
ENSG00000209042,ENSMFAG00000018688
ENSG00000222365,ENSMFAG00000018730
ENSG00000212304,ENSMFAG00000018651
ENSG00000124217,ENSMFAG00000060225
ENSG00000101336,ENSMFAG00000035912
ENSG00000242220,ENSMFAG00000045781
ENSG00000185272,ENSMFAG00000039455
ENSG00000142185,ENSMFAG00000001773
ENSG00000184226,ENSMFAG00000042951
ENSG00000170373,ENSMFAG00000001311
ENSG00000170373,ENSMFAG00000032358
ENSG00000124257,ENSMFAG00000045854
ENSG00000168634,ENSMFAG00000001764
ENSG00000149651,ENSMFAG00000055751
ENSG00000238500,ENSMFAG00000054990
ENSG00000258713,ENSMFAG00000003999
ENSG00000198326,ENSMFAG00000034564
ENSG00000125878,ENSMFAG00000044282
ENSG00000149634,ENSMFAG00000043787
ENSG00000125508,ENSMFAG00000039048
ENSG00000124203,ENSMFAG00000040583
ENSG00000078699,ENSMFAG00000000820
ENSG00000243156,ENSMFAG00000039683
ENSG00000155304,ENSMFAG00000045279
ENSG00000198862,ENSMFAG00000043574
ENSG00000244376,ENSMFAG00000019820
ENSG00000239742,ENSMFAG00000009917
ENSG00000201501,ENSMFAG00000058534
ENSG00000125823,ENSMFAG00000057818
ENSG00000276525,ENSMFAG00000013247
ENSG00000158296,ENSMFAG00000037141
ENSG00000184787,ENSMFAG00000057431
ENSG00000100312,ENSMFAG00000034551
ENSG00000124091,ENSMFAG00000042446
ENSG00000124140,ENSMFAG00000040616
ENSG00000253007,ENSMFAG00000023230
ENSG00000075275,ENSMFAG00000034232
ENSG00000160218,ENSMFAG00000041704
ENSG00000188677,ENSMFAG00000033736
ENSG00000125363,ENSMFAG00000057015
ENSG00000125363,ENSMFAG00000035396
ENSG00000149474,ENSMFAG00000049867
ENSG00000177138,ENSMFAG00000030768
ENSG00000252928,ENSMFAG00000012832
ENSG00000276800,ENSMFAG00000054153
ENSG00000199865,ENSMFAG00000056187
ENSG00000200332,ENSMFAG00000064665
ENSG00000100138,ENSMFAG00000031096
ENSG00000183304,ENSMFAG00000003533
ENSG00000125780,ENSMFAG00000001294
ENSG00000166948,ENSMFAG00000028501
ENSG00000126010,ENSMFAG00000064412
ENSG00000207457,ENSMFAG00000054368
ENSG00000252603,ENSMFAG00000022827
ENSG00000266503,ENSMFAG00000008891
ENSG00000177324,ENSMFAG00000036840
ENSG00000236444,ENSMFAG00000045697
ENSG00000207305,ENSMFAG00000007191
ENSG00000284140,ENSMFAG00000035085
ENSG00000284464,ENSMFAG00000036238
ENSG00000274309,ENSMFAG00000030225
ENSG00000264346,ENSMFAG00000009102
ENSG00000199266,ENSMFAG00000054035
ENSG00000234409,ENSMFAG00000039335
ENSG00000281106,ENSMFAG00000019768
ENSG00000277965,ENSMFAG00000058183
ENSG00000101438,ENSMFAG00000004019
ENSG00000244296,ENSMFAG00000008734
ENSG00000149646,ENSMFAG00000044530
ENSG00000040608,ENSMFAG00000002996
ENSG00000157542,ENSMFAG00000040836
ENSG00000250878,ENSMFAG00000038241
ENSG00000149970,ENSMFAG00000037951
ENSG00000160214,ENSMFAG00000003202
ENSG00000184470,ENSMFAG00000039502
ENSG00000130699,ENSMFAG00000002330
ENSG00000215595,ENSMFAG00000031425
ENSG00000158901,ENSMFAG00000030907
ENSG00000284536,ENSMFAG00000008551
ENSG00000283815,ENSMFAG00000018397
ENSG00000284204,ENSMFAG00000007696
ENSG00000182035,ENSMFAG00000043148
ENSG00000283705,ENSMFAG00000016599
ENSG00000199788,ENSMFAG00000008571
ENSG00000275877,ENSMFAG00000008274
ENSG00000274385,ENSMFAG00000051610
ENSG00000274385,ENSMFAG00000055172
ENSG00000274385,ENSMFAG00000065822
ENSG00000274385,ENSMFAG00000056102
ENSG00000215251,ENSMFAG00000059621
ENSG00000172315,ENSMFAG00000042174
ENSG00000124237,ENSMFAG00000032352
ENSG00000124227,ENSMFAG00000003716
ENSG00000273555,ENSMFAG00000035122
ENSG00000167098,ENSMFAG00000035909
ENSG00000186191,ENSMFAG00000030797
ENSG00000131050,ENSMFAG00000032051
ENSG00000241837,ENSMFAG00000036539
ENSG00000131059,ENSMFAG00000002677
ENSG00000186190,ENSMFAG00000042929
ENSG00000102466,ENSMFAG00000045895
ENSG00000101444,ENSMFAG00000031669
ENSG00000101444,ENSMFAG00000030000
ENSG00000102554,ENSMFAG00000053753
ENSG00000201498,ENSMFAG00000009747
ENSG00000206582,ENSMFAG00000063865
ENSG00000102445,ENSMFAG00000030648
ENSG00000101003,ENSMFAG00000002736
ENSG00000157540,ENSMFAG00000035589
ENSG00000232388,ENSMFAG00000052911
ENSG00000243702,ENSMFAG00000007450
ENSG00000073150,ENSMFAG00000065187
ENSG00000088386,ENSMFAG00000006289
ENSG00000206813,ENSMFAG00000051930
ENSG00000207932,ENSMFAG00000035298
ENSG00000238498,ENSMFAG00000065227
ENSG00000100292,ENSMFAG00000042891
ENSG00000054796,ENSMFAG00000031364
ENSG00000166862,ENSMFAG00000034357
ENSG00000100191,ENSMFAG00000034150
ENSG00000100298,ENSMFAG00000031827
ENSG00000132819,ENSMFAG00000043808
ENSG00000204548,ENSMFAG00000002852
ENSG00000180424,ENSMFAG00000031230
ENSG00000180383,ENSMFAG00000030937
ENSG00000197183,ENSMFAG00000038591
ENSG00000185264,ENSMFAG00000037835
ENSG00000182957,ENSMFAG00000033090
ENSG00000124134,ENSMFAG00000053982
ENSG00000161180,ENSMFAG00000003943
ENSG00000169906,ENSMFAG00000032642
ENSG00000212102,ENSMFAG00000006533
ENSG00000182798,ENSMFAG00000064468
ENSG00000168703,ENSMFAG00000002898
ENSG00000124157,ENSMFAG00000003613
ENSG00000189132,ENSMFAG00000002398
ENSG00000215545,ENSMFAG00000018776
ENSG00000100023,ENSMFAG00000054474
ENSG00000131068,ENSMFAG00000051301
ENSG00000177689,ENSMFAG00000049899
ENSG00000212134,ENSMFAG00000005056
ENSG00000180483,ENSMFAG00000043509
ENSG00000102313,ENSMFAG00000044176
ENSG00000125813,ENSMFAG00000044435
ENSG00000102043,ENSMFAG00000031942
ENSG00000207380,ENSMFAG00000061096
ENSG00000263755,ENSMFAG00000007813
ENSG00000202380,ENSMFAG00000028511
ENSG00000175121,ENSMFAG00000043142
ENSG00000088881,ENSMFAG00000032117
ENSG00000008086,ENSMFAG00000030921
ENSG00000131044,ENSMFAG00000038358
ENSG00000160201,ENSMFAG00000032317
ENSG00000126218,ENSMFAG00000043700
ENSG00000125522,ENSMFAG00000063428
ENSG00000100027,ENSMFAG00000032433
ENSG00000132671,ENSMFAG00000017458
ENSG00000183798,ENSMFAG00000045816
ENSG00000207343,ENSMFAG00000013887
ENSG00000199805,ENSMFAG00000040247
ENSG00000255156,ENSMFAG00000005708
ENSG00000201916,ENSMFAG00000013853
ENSG00000130590,ENSMFAG00000035616
ENSG00000242876,ENSMFAG00000011134
ENSG00000200871,ENSMFAG00000063458
ENSG00000239127,ENSMFAG00000006377
ENSG00000100285,ENSMFAG00000043930
ENSG00000169508,ENSMFAG00000054379
ENSG00000101251,ENSMFAG00000040207
ENSG00000122025,ENSMFAG00000044854
ENSG00000100003,ENSMFAG00000034428
ENSG00000212247,ENSMFAG00000004619
ENSG00000172264,ENSMFAG00000044094
ENSG00000268994,ENSMFAG00000054792
ENSG00000268994,ENSMFAG00000051621
ENSG00000268994,ENSMFAG00000034324
ENSG00000102804,ENSMFAG00000003381
ENSG00000147081,ENSMFAG00000001429
ENSG00000199570,ENSMFAG00000016610
ENSG00000199803,ENSMFAG00000062149
ENSG00000201180,ENSMFAG00000058874
ENSG00000165621,ENSMFAG00000022364
ENSG00000185808,ENSMFAG00000040294
ENSG00000102221,ENSMFAG00000001112
ENSG00000185513,ENSMFAG00000032249
ENSG00000133115,ENSMFAG00000037302
ENSG00000132975,ENSMFAG00000033581
ENSG00000222915,ENSMFAG00000004727
ENSG00000189299,ENSMFAG00000047174
ENSG00000187601,ENSMFAG00000051520
ENSG00000156239,ENSMFAG00000032851
ENSG00000196468,ENSMFAG00000044477
ENSG00000100218,ENSMFAG00000044101
ENSG00000147183,ENSMFAG00000044441
ENSG00000283438,ENSMFAG00000012950
ENSG00000240160,ENSMFAG00000014694
ENSG00000156299,ENSMFAG00000002250
ENSG00000174225,ENSMFAG00000043660
ENSG00000100129,ENSMFAG00000040574
ENSG00000165288,ENSMFAG00000043437
ENSG00000170191,ENSMFAG00000036787
ENSG00000242236,ENSMFAG00000049689
ENSG00000242236,ENSMFAG00000062115
ENSG00000242236,ENSMFAG00000052801
ENSG00000053438,ENSMFAG00000065743
ENSG00000120675,ENSMFAG00000011195
ENSG00000201151,ENSMFAG00000018447
ENSG00000151778,ENSMFAG00000032491
ENSG00000201348,ENSMFAG00000062716
ENSG00000158813,ENSMFAG00000042139
ENSG00000118922,ENSMFAG00000002684
ENSG00000182621,ENSMFAG00000043247
ENSG00000165475,ENSMFAG00000034286
ENSG00000102760,ENSMFAG00000043030
ENSG00000207575,ENSMFAG00000062316
ENSG00000153779,ENSMFAG00000036400
ENSG00000100207,ENSMFAG00000003509
ENSG00000057593,ENSMFAG00000033443
ENSG00000170925,ENSMFAG00000041861
ENSG00000217442,ENSMFAG00000036358
ENSG00000186675,ENSMFAG00000022309
ENSG00000047597,ENSMFAG00000047895
ENSG00000047648,ENSMFAG00000037315
ENSG00000206140,ENSMFAG00000044383
ENSG00000184949,ENSMFAG00000000358
ENSG00000100249,ENSMFAG00000042862
ENSG00000154642,ENSMFAG00000051293
ENSG00000100034,ENSMFAG00000000642
ENSG00000136153,ENSMFAG00000008703
ENSG00000147082,ENSMFAG00000035605
ENSG00000211637,ENSMFAG00000030520
ENSG00000159079,ENSMFAG00000037088
ENSG00000211642,ENSMFAG00000026321
ENSG00000196767,ENSMFAG00000027128
ENSG00000211638,ENSMFAG00000013540
ENSG00000283594,ENSMFAG00000054792
ENSG00000283594,ENSMFAG00000051621
ENSG00000283594,ENSMFAG00000034324
ENSG00000211640,ENSMFAG00000024909
ENSG00000102055,ENSMFAG00000064193
ENSG00000183035,ENSMFAG00000044830
ENSG00000211641,ENSMFAG00000026332
ENSG00000211643,ENSMFAG00000012173
ENSG00000182463,ENSMFAG00000044946
ENSG00000211645,ENSMFAG00000054582
ENSG00000223350,ENSMFAG00000050755
ENSG00000211647,ENSMFAG00000025031
ENSG00000211647,ENSMFAG00000023368
ENSG00000211648,ENSMFAG00000065297
ENSG00000211651,ENSMFAG00000065297
ENSG00000206959,ENSMFAG00000056551
ENSG00000211652,ENSMFAG00000048218
ENSG00000211652,ENSMFAG00000064528
ENSG00000171940,ENSMFAG00000041447
ENSG00000226372,ENSMFAG00000037190
ENSG00000211653,ENSMFAG00000054582
ENSG00000186767,ENSMFAG00000017980
ENSG00000234965,ENSMFAG00000050220
ENSG00000238468,ENSMFAG00000053071
ENSG00000196090,ENSMFAG00000002480
ENSG00000102021,ENSMFAG00000042600
ENSG00000046774,ENSMFAG00000055842
ENSG00000100053,ENSMFAG00000037000
ENSG00000183434,ENSMFAG00000030891
ENSG00000073169,ENSMFAG00000000242
ENSG00000189252,ENSMFAG00000035745
ENSG00000100154,ENSMFAG00000003842
ENSG00000102239,ENSMFAG00000000136
ENSG00000125779,ENSMFAG00000044495
ENSG00000276950,ENSMFAG00000035502
ENSG00000276950,ENSMFAG00000033266
ENSG00000184675,ENSMFAG00000042356
ENSG00000141956,ENSMFAG00000042871
ENSG00000184459,ENSMFAG00000025303
ENSG00000203923,ENSMFAG00000031635
ENSG00000128165,ENSMFAG00000055878
ENSG00000171116,ENSMFAG00000002138
ENSG00000283990,ENSMFAG00000012119
ENSG00000251913,ENSMFAG00000004104
ENSG00000251913,ENSMFAG00000009626
ENSG00000200448,ENSMFAG00000011506
ENSG00000156009,ENSMFAG00000003115
ENSG00000184571,ENSMFAG00000003570
ENSG00000182195,ENSMFAG00000036681
ENSG00000243543,ENSMFAG00000001682
ENSG00000276031,ENSMFAG00000018033
ENSG00000183307,ENSMFAG00000064527
ENSG00000102195,ENSMFAG00000034411
ENSG00000252540,ENSMFAG00000004348
ENSG00000188263,ENSMFAG00000034453
ENSG00000166049,ENSMFAG00000041304
ENSG00000239547,ENSMFAG00000009840
ENSG00000128322,ENSMFAG00000052824
ENSG00000128322,ENSMFAG00000036748
ENSG00000128322,ENSMFAG00000055992
ENSG00000128322,ENSMFAG00000053004
ENSG00000101098,ENSMFAG00000052597
ENSG00000242348,ENSMFAG00000020389
ENSG00000101327,ENSMFAG00000059850
ENSG00000275004,ENSMFAG00000052433
ENSG00000169548,ENSMFAG00000061080
ENSG00000185010,ENSMFAG00000039948
ENSG00000185686,ENSMFAG00000002463
ENSG00000183631,ENSMFAG00000037202
ENSG00000235699,ENSMFAG00000032729
ENSG00000238833,ENSMFAG00000030005
ENSG00000155966,ENSMFAG00000044807
ENSG00000211660,ENSMFAG00000002634
ENSG00000211661,ENSMFAG00000062565
ENSG00000211663,ENSMFAG00000029556
ENSG00000211663,ENSMFAG00000025896
ENSG00000211663,ENSMFAG00000049020
ENSG00000211664,ENSMFAG00000002634
ENSG00000211666,ENSMFAG00000002634
ENSG00000101144,ENSMFAG00000032242
ENSG00000252859,ENSMFAG00000008152
ENSG00000241693,ENSMFAG00000008464
ENSG00000100036,ENSMFAG00000060065
ENSG00000128285,ENSMFAG00000045345
ENSG00000198547,ENSMFAG00000063893
ENSG00000198889,ENSMFAG00000056520
ENSG00000215529,ENSMFAG00000006242
ENSG00000241333,ENSMFAG00000057307
ENSG00000100201,ENSMFAG00000046051
ENSG00000142168,ENSMFAG00000041240
ENSG00000156920,ENSMFAG00000041488
ENSG00000149488,ENSMFAG00000044034
ENSG00000155961,ENSMFAG00000036188
ENSG00000221116,ENSMFAG00000015316
ENSG00000271798,ENSMFAG00000009097
ENSG00000212498,ENSMFAG00000023584
ENSG00000229686,ENSMFAG00000047383
ENSG00000226572,ENSMFAG00000064394
ENSG00000172216,ENSMFAG00000058174
ENSG00000204019,ENSMFAG00000052975
ENSG00000132965,ENSMFAG00000032586
ENSG00000156253,ENSMFAG00000034639
ENSG00000100079,ENSMFAG00000001312
ENSG00000207628,ENSMFAG00000006272
ENSG00000212214,ENSMFAG00000049589
ENSG00000207151,ENSMFAG00000009518
ENSG00000133101,ENSMFAG00000035978
ENSG00000201660,ENSMFAG00000006051
ENSG00000207332,ENSMFAG00000005111
ENSG00000207332,ENSMFAG00000053178
ENSG00000207332,ENSMFAG00000016308
ENSG00000239333,ENSMFAG00000008904
ENSG00000207025,ENSMFAG00000065027
ENSG00000206716,ENSMFAG00000058597
ENSG00000206639,ENSMFAG00000065505
ENSG00000273866,ENSMFAG00000053801
ENSG00000206733,ENSMFAG00000048478
ENSG00000207122,ENSMFAG00000061716
ENSG00000138892,ENSMFAG00000031806
ENSG00000264618,ENSMFAG00000008365
ENSG00000238730,ENSMFAG00000012164
ENSG00000212560,ENSMFAG00000059354
ENSG00000199226,ENSMFAG00000020394
ENSG00000277721,ENSMFAG00000049748
ENSG00000278838,ENSMFAG00000049034
ENSG00000200702,ENSMFAG00000054301
ENSG00000202495,ENSMFAG00000009819
ENSG00000207758,ENSMFAG00000007301
ENSG00000207768,ENSMFAG00000014597
ENSG00000207785,ENSMFAG00000013726
ENSG00000207970,ENSMFAG00000016545
ENSG00000272080,ENSMFAG00000013288
ENSG00000142149,ENSMFAG00000043007
ENSG00000244006,ENSMFAG00000013700
ENSG00000284567,ENSMFAG00000010580
ENSG00000212434,ENSMFAG00000011352
ENSG00000211991,ENSMFAG00000012122
ENSG00000273788,ENSMFAG00000049533
ENSG00000196588,ENSMFAG00000046410
ENSG00000239745,ENSMFAG00000013623
ENSG00000222440,ENSMFAG00000009722
ENSG00000212495,ENSMFAG00000005225
ENSG00000200422,ENSMFAG00000052959
ENSG00000252016,ENSMFAG00000015301
ENSG00000202410,ENSMFAG00000034934
ENSG00000199567,ENSMFAG00000035278
ENSG00000206826,ENSMFAG00000004821
ENSG00000212546,ENSMFAG00000006532
ENSG00000212623,ENSMFAG00000014410
ENSG00000222667,ENSMFAG00000037208
ENSG00000239008,ENSMFAG00000015328
ENSG00000184900,ENSMFAG00000009821
ENSG00000201443,ENSMFAG00000008651
ENSG00000222122,ENSMFAG00000033787
ENSG00000271907,ENSMFAG00000020393
ENSG00000212241,ENSMFAG00000010370
ENSG00000252441,ENSMFAG00000064352
ENSG00000207515,ENSMFAG00000038929
ENSG00000207363,ENSMFAG00000053468
ENSG00000242998,ENSMFAG00000023491
ENSG00000206752,ENSMFAG00000057329
ENSG00000207033,ENSMFAG00000036040
ENSG00000212321,ENSMFAG00000021102
ENSG00000207100,ENSMFAG00000030044
ENSG00000216060,ENSMFAG00000014556
ENSG00000132952,ENSMFAG00000032370
ENSG00000207866,ENSMFAG00000061621
ENSG00000207868,ENSMFAG00000061621
ENSG00000221081,ENSMFAG00000013149
ENSG00000239579,ENSMFAG00000013457
ENSG00000207867,ENSMFAG00000061621
ENSG00000222114,ENSMFAG00000007106
ENSG00000216064,ENSMFAG00000011478
ENSG00000202199,ENSMFAG00000013730
ENSG00000199424,ENSMFAG00000013094
ENSG00000278724,ENSMFAG00000060577
ENSG00000207871,ENSMFAG00000049981
ENSG00000207871,ENSMFAG00000056560
ENSG00000207871,ENSMFAG00000051068
ENSG00000207984,ENSMFAG00000049981
ENSG00000207984,ENSMFAG00000056560
ENSG00000207984,ENSMFAG00000051068
ENSG00000207731,ENSMFAG00000016572
ENSG00000207731,ENSMFAG00000009879
ENSG00000207969,ENSMFAG00000016572
ENSG00000207969,ENSMFAG00000009879
ENSG00000212014,ENSMFAG00000047838
ENSG00000212014,ENSMFAG00000060556
ENSG00000208000,ENSMFAG00000047838
ENSG00000208000,ENSMFAG00000060556
ENSG00000202051,ENSMFAG00000037455
ENSG00000266158,ENSMFAG00000052536
ENSG00000266158,ENSMFAG00000061270
ENSG00000221459,ENSMFAG00000021656
ENSG00000277605,ENSMFAG00000058221
ENSG00000173276,ENSMFAG00000000518
